$type,id,url,commonName,placeType,additionalProperties,children,childrenUrls,lat,lon
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04640,/Place/JamCams_00001.04640,Wandsworth Common North,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T17:22:20.593Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04640.jpg', 'modified': '2022-02-17T17:22:20.593Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04640.mp4', 'modified': '2022-02-17T17:22:20.593Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'EAST-A3 North Side Wandsworth Cmn', 'modified': '2022-02-17T17:22:20.593Z'}]",[],[],51.458,-0.18139
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04565,/Place/JamCams_00001.04565,Stafford Rd/Epsom Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04565.jpg', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04565.mp4', 'modified': '2022-02-17T19:22:31.247Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East (A232 twds Croydon)', 'modified': '2022-02-17T19:22:31.247Z'}]",[],[],51.3672,-0.11608
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04331,/Place/JamCams_00001.04331,Kennington Oval,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04331.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04331.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Kennington Oval - S\\/East', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.483,-0.11601
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.02150,/Place/JamCams_00001.02150,Stratford Broadway/Gt Eastern Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02150.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.02150.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'defaultPresetName', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.5393,-0.00055
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00002.00268,/Place/JamCams_00002.00268,A2 Riefld/Rochstr,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00002.00268.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00002.00268.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East Facing', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.45795,0.08007
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.09702,/Place/JamCams_00001.09702,Angel Islington,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'false', 'modified': '2022-02-16T22:21:23.753Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.09702.jpg', 'modified': '2022-02-16T22:21:23.753Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.09702.mp4', 'modified': '2022-02-16T22:21:23.753Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'EAST-Goswell Rd', 'modified': '2022-02-16T22:21:23.753Z'}]",[],[],51.5319,-0.10642
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06518,/Place/JamCams_00001.06518,St Georges Sq/Lupus St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T16:22:26.18Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06518.jpg', 'modified': '2022-02-17T16:22:26.18Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06518.mp4', 'modified': '2022-02-17T16:22:26.18Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'NW - A3213 Belgrave Road', 'modified': '2022-02-17T16:22:26.18Z'}]",[],[],51.4887,-0.13477
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.03600,/Place/JamCams_00001.03600,Farringdon Rd opp Ray St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03600.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03600.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Farringdon Rd jct Rosebery Ave (zoom)', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.5232,-0.10792
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06602,/Place/JamCams_00001.06602,North End Rd/Talgarth Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06602.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06602.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'EAST - A4 twds Earls Court', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4907,-0.20696
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.07365,/Place/JamCams_00001.07365,A501 W of Park Sq East,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.07365.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.07365.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East - A501 twds Euston', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.524,-0.14568
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.04407,/Place/JamCams_00001.04407,Brighton Road,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T10:27:23.327Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04407.jpg', 'modified': '2022-02-18T10:27:23.327Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.04407.mp4', 'modified': '2022-02-18T10:27:23.327Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'A23 N\\/B', 'modified': '2022-02-18T10:27:23.327Z'}]",[],[],51.3324,-0.12398
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.06580,/Place/JamCams_00001.06580,Old Brompton Rd / Earls Court Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-17T18:22:38.62Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06580.jpg', 'modified': '2022-02-17T18:22:38.62Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.06580.mp4', 'modified': '2022-02-17T18:22:38.62Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'East (Old Brompton Rd twds Knightsbridge)', 'modified': '2022-02-17T18:22:38.62Z'}]",[],[],51.4896,-0.19005
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.01429,/Place/JamCams_00001.01429,Grt Cambridge Rd/Bullsmore Ln,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'false', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01429.jpg', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01429.mp4', 'modified': '2022-02-19T15:30:25.037Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'North (twds M25 J25)', 'modified': '2022-02-19T15:30:25.037Z'}]",[],[],51.6799,-0.05135
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.03507,/Place/JamCams_00001.03507,Tooley St/Bermondsey St,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T11:27:10.933Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03507.jpg', 'modified': '2022-02-18T11:27:10.933Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03507.mp4', 'modified': '2022-02-18T11:27:10.933Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Zoom - Cottons Centre footbridge', 'modified': '2022-02-18T11:27:10.933Z'}]",[],[],51.5046,-0.08342
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.03751,/Place/JamCams_00001.03751,A205 Brownhill Rd/Plassey Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-18T17:28:57.347Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03751.jpg', 'modified': '2022-02-18T17:28:57.347Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.03751.mp4', 'modified': '2022-02-18T17:28:57.347Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': '1 East-A205 brown hill road', 'modified': '2022-02-18T17:28:57.347Z'}]",[],[],51.4459,-0.01723
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.05825,/Place/JamCams_00001.05825,Putney High St/Lwr Richmond Rd,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.05825.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.05825.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'Putney Bridge Southside - Viewing North', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.4659,-0.21409
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",JamCams_00001.01601,/Place/JamCams_00001.01601,Lwr Clapton/Powerscroft,JamCam,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'available', 'sourceSystemKey': 'JamCams', 'value': 'true', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'imageUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01601.jpg', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'payload', 'key': 'videoUrl', 'sourceSystemKey': 'JamCams', 'value': 'https://s3-eu-west-1.amazonaws.com/jamcams.tfl.gov.uk/00001.01601.mp4', 'modified': '2022-02-16T14:20:56.573Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'cameraView', 'key': 'view', 'sourceSystemKey': 'JamCams', 'value': 'S\\/B A102 Lwr Clapton Rd', 'modified': '2022-02-16T14:20:56.573Z'}]",[],[],51.5526,-0.05272
